variables,type,units,values,description
towerse.outer_diameter_full,output,m,"[10.89769236 10.87091774 10.84414312 10.81736849 10.67636556 10.53536262
 10.39435969 10.39509767 10.39583565 10.39657363  8.93646618  7.47635873
  6.01625128]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.   0. 161.],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[1077.3069767  1241.83731481 1357.98676105 1449.49834174 1537.87564524
 1604.58994997 1656.32780421 1698.03668963 1737.17956646 1774.11603898
 1522.00432534 1284.32462561 1053.55538707]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[140.88269746 162.09908039 177.00140715 188.74179772 202.30885152
 213.4863284  223.06839248 228.24515821 233.07475239 237.60675409
 241.60291793 245.40010252 249.0198496 ]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[-1077.3069767  -1241.83731481 -1357.98676105 -1449.49834174
 -1537.87564524 -1604.58994997 -1656.32780421 -1698.03668963
 -1737.17956646 -1774.11603898 -1522.00432534 -1284.32462561
 -1053.55538707]",
towerse.lc:qdyn,intermediate,Pa,"[140.88269746 162.09908039 177.00140715 188.74179772 202.30885152
 213.4863284  223.06839248 228.24515821 233.07475239 237.60675409
 241.60291793 245.40010252 249.0198496 ]",
towerse.member.gc.d,intermediate,m,[10.89769236 10.81736849 10.39435969 10.39657363  6.01625128],
towerse.member.gc.t,intermediate,m,[0.05461922 0.03750843 0.02013326 0.01478534],
towerse.member.s,output,,[0.         0.24475524 0.59440559 0.8041958  1.        ],
towerse.member.height,output,m,[146.],
towerse.tower_outer_diameter,output,m,[10.89769236 10.81736849 10.39435969 10.39657363  6.01625128],
towerse.tower_wall_thickness,output,m,[0.05461922 0.03750843 0.02013326 0.01478534],
towerse.member.E,output,Pa,[2.e+11 2.e+11 2.e+11 2.e+11],
towerse.member.G,output,Pa,[7.93e+10 7.93e+10 7.93e+10 7.93e+10],
towerse.member.sigma_y,output,Pa,[3.45e+08 3.45e+08 3.45e+08 3.45e+08],
towerse.member.rho,output,kg/m**3,[7800. 7800. 7800. 7800.],
towerse.member.unit_cost,output,USD/kg,[0.7 0.7 0.7 0.7],
towerse.member.outfitting_factor,output,,[1.07 1.07 1.07 1.07],
towerse.nodes_xyz,output,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.91142191]
 [  0.           0.          38.82284382]
 [  0.           0.          50.73426573]
 [  0.           0.          67.75058275]
 [  0.           0.          84.76689977]
 [  0.           0.         101.78321678]
 [  0.           0.         111.99300699]
 [  0.           0.         122.2027972 ]
 [  0.           0.         132.41258741]
 [  0.           0.         141.94172494]
 [  0.           0.         151.47086247]
 [  0.           0.         161.        ]]",
towerse.z_full,output,m,"[  0.          11.91142191  23.82284382  35.73426573  52.75058275
  69.76689977  86.78321678  96.99300699 107.2027972  117.41258741
 126.94172494 136.47086247 146.        ]",
towerse.tower_s,intermediate,,[0.         0.24475524 0.59440559 0.8041958  1.        ],
towerse.t_full,output,m,"[0.05461922 0.05461922 0.05461922 0.03750843 0.03750843 0.03750843
 0.02013326 0.02013326 0.02013326 0.01478534 0.01478534 0.01478534]",
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
towerse.rho_full,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.outfitting_full,output,,[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07],
towerse.member.unit_cost_full,output,USD/kg,[0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7],
towerse.tower_height,intermediate,m,[146.],
towerse.section_A,output,m**2,"[1.98835988 1.98344399 1.97852809 1.35028675 1.33250843 1.31473011
 0.70213209 0.70218204 0.70223198 0.47970052 0.40713177 0.33456302]",
towerse.section_Asx,output,m**2,"[1.13086865 1.12807915 1.12528964 0.76743565 0.75734719 0.74725873
 0.39877943 0.39880777 0.39883611 0.27239906 0.23121863 0.19003829]",
towerse.section_Asy,output,m**2,"[1.13086865 1.12807915 1.12528964 0.76743565 0.75734719 0.74725873
 0.39877943 0.39880777 0.39883611 0.27239906 0.23121863 0.19003829]",
towerse.section_Ixx,output,kg*m**2,"[29.15061807 28.93494545 28.72033925 19.35834692 18.60374123 17.86900506
  9.44654095  9.44855699  9.45057331  5.58588465  3.41496907  1.89503086]",
towerse.section_Iyy,output,kg*m**2,"[29.15061807 28.93494545 28.72033925 19.35834692 18.60374123 17.86900506
  9.44654095  9.44855699  9.45057331  5.58588465  3.41496907  1.89503086]",
towerse.section_J0,output,kg*m**2,"[58.30123615 57.8698909  57.4406785  38.71669384 37.20748245 35.73801013
 18.8930819  18.89711397 18.90114661 11.1717693   6.82993814  3.79006172]",
towerse.section_rho,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.post.cylinder_Fz,intermediate,N,"[[-18566269.89955479]
 [-16743830.69098868]
 [-14924645.9129481 ]
 [-13141993.87168056]
 [-11381175.16452795]
 [ -9642498.24504365]
 [ -9077222.45193339]
 [ -8511499.03439109]
 [ -7945352.11170117]
 [ -7580161.5315159 ]
 [ -7270175.01891096]
 [ -7015291.88      ]]",
towerse.post.cylinder_Vx,intermediate,N,"[[4476357.21287447]
 [4477484.52280786]
 [4478515.07274798]
 [4479877.63970481]
 [4481479.07794463]
 [4482789.82743091]
 [4478418.1999974 ]
 [4478751.71248897]
 [4479014.09801672]
 [4478011.66829546]
 [4477803.76086229]
 [4477519.79736918]]",
towerse.post.cylinder_Vy,intermediate,N,"[[-6004.49845627]
 [-6003.67766015]
 [-6002.71980906]
 [-6001.06913017]
 [-5998.41690815]
 [-5995.31618309]
 [-6000.47949065]
 [-5999.03368233]
 [-5997.49531221]
 [-5998.74101818]
 [-5997.70759303]
 [-5996.04166591]]",
towerse.post.cylinder_Mxx,intermediate,N*m,"[[ -439429.82756601]
 [ -510682.64997972]
 [ -581751.81678754]
 [ -682869.73868254]
 [ -783427.69682292]
 [ -883494.48006929]
 [ -943293.00662445]
 [-1002711.12165043]
 [-1061776.19300976]
 [-1116487.17907323]
 [-1170407.18007912]
 [-1222874.8728836 ]]",
towerse.post.cylinder_Myy,intermediate,N*m,"[[ 6.03720458e+08]
 [ 5.49978874e+08]
 [ 4.96052787e+08]
 [ 4.18708565e+08]
 [ 3.41084392e+08]
 [ 2.63348231e+08]
 [ 2.16709390e+08]
 [ 1.70018583e+08]
 [ 1.23309941e+08]
 [ 7.97094437e+07]
 [ 3.60880748e+07]
 [-7.54058507e+06]]",
towerse.post.cylinder_Mzz,intermediate,N*m,"[[11937747.88045586]
 [11937613.15751191]
 [11937477.98294243]
 [11937867.95086326]
 [11937688.73278467]
 [11937507.17358345]
 [11938271.50303017]
 [11938150.14270503]
 [11938028.70630646]
 [11938697.63363829]
 [11939007.13346873]
 [11939475.77569944]]",
towerse.qdyn,output,Pa,"[[140.88269746]
 [162.09908039]
 [177.00140715]
 [188.74179772]
 [202.30885152]
 [213.4863284 ]
 [223.06839248]
 [228.24515821]
 [233.07475239]
 [237.60675409]
 [241.60291793]
 [245.40010252]
 [249.0198496 ]]",
towerse.hub_height,intermediate,m,[161.],
towerse.foundation_height,intermediate,m,[15.],
towerse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,output,N/m,"[[-1077.3069767 ]
 [-1241.83731481]
 [-1357.98676105]
 [-1449.49834174]
 [-1537.87564524]
 [-1604.58994997]
 [-1656.32780421]
 [-1698.03668963]
 [-1737.17956646]
 [-1774.11603898]
 [-1522.00432534]
 [-1284.32462561]
 [-1053.55538707]]",
towerse.tower_mass,output,kg,[1341961.21803888],
towerse.tower_center_of_mass,output,m,[53.09141692],
towerse.tower_I_base,output,kg*m**2,"[5.66098569e+09 5.66098569e+09 3.70979281e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
tower_grid.ref_axis,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          50.73426573]
 [  0.           0.         101.78321678]
 [  0.           0.         132.41258741]
 [  0.           0.         161.        ]]","2D array of the coordinates (x,y,z) of the tower reference axis. The coordinate system is the global coordinate system of OpenFAST: it is placed at tower base with x pointing downwind, y pointing on the side and z pointing vertically upwards. A standard tower configuration will have zero x and y values and positive z values."
fixedse.env.Px,output,N/m,"[     0.              0.              0.          47663.43475184
  48351.37972582  50438.4131012   53994.49943877  58896.99073731
  65514.25814655  74074.21619485  85244.86453047  99230.77532203
 116702.07233949      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.Pz,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.qdyn,output,N/m**2,"[     0.              0.              0.         311498.54869554
 278134.93961948 245058.54783278 212283.10666939 179832.15784286
 147740.07664219 116053.60352768  84833.98919294  54159.90737295
  24131.35174114      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.wave.U,output,m/s,"[0.         0.         0.         0.70923173 0.71904559 0.74875877
 0.79919357 0.87174575 0.96842316 1.09190133 1.24559745 1.43376502
 1.6616115  0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.wave.W,output,m/s,"[ 0.          0.          0.         -0.         -0.11839305 -0.24006259
 -0.36837577 -0.50688362 -0.65941927 -0.83020411 -1.02396453 -1.24606279
 -1.50264538  0.          0.          0.          0.          0.
  0.        ]",
fixedse.env.wave.V,output,m/s,"[0.         0.         0.         0.70923173 0.7287273  0.78630131
 0.88000629 1.00840054 1.17161308 1.3716732  1.61245663 1.89956696
 2.24028924 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.wave.A,output,m/s**2,"[0.         0.         0.         0.4715592  0.47808431 0.49784022
 0.53137368 0.57961271 0.6438923  0.72599136 0.82818197 0.9532922
 1.10478444 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.wave.p,output,N/m**2,"[     0.              0.              0.         311240.75625003
 277869.9635048  244771.21998735 211955.76760966 179442.68825987
 147259.43188635 115442.57616473  84038.8387714   53106.37027765
  22716.363445        0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.wave.phase_speed,output,m/s,[13.33783849],
fixedse.env.waveLoads.waveLoads_Px,output,N/m,"[     0.              0.              0.          47663.43475184
  48351.37972582  50438.4131012   53994.49943877  58896.99073731
  65514.25814655  74074.21619485  85244.86453047  99230.77532203
 116702.07233949      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.waveLoads.waveLoads_Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.waveLoads.waveLoads_Pz,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.waveLoads.waveLoads_qdyn,output,N/m**2,"[   0.            0.            0.          257.79244552  264.97611468
  287.32784543  327.33905972  389.46958299  480.64475584  611.02736295
  795.15042154 1053.5370953  1414.98829614    0.            0.
    0.            0.            0.            0.        ]",
fixedse.env.waveLoads.waveLoads_pt,output,N/m**2,"[     0.              0.              0.         311498.54869554
 278134.93961948 245058.54783278 212283.10666939 179832.15784286
 147740.07664219 116053.60352768  84833.98919294  54159.90737295
  24131.35174114      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.waveLoads.waveLoads_z,output,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.waveLoads.waveLoads_beta,output,deg,[0.],
fixedse.env.wind.U,output,m/s,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_Px,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_Pz,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_qdyn,output,N/m**2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_z,output,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.windLoads.windLoads_beta,output,deg,[0.],
fixedse.g2e.Px,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.Pz,output,N/m,"[      0.               0.               0.          -47663.43475184
  -48351.37972582  -50438.4131012   -53994.49943877  -58896.99073731
  -65514.25814655  -74074.21619485  -85244.86453047  -99230.77532203
 -116702.07233949       0.               0.               0.
       0.               0.               0.        ]",
fixedse.g2e.qdyn,output,Pa,"[     0.              0.              0.         311498.54869554
 278134.93961948 245058.54783278 212283.10666939 179832.15784286
 147740.07664219 116053.60352768  84833.98919294  54159.90737295
  24131.35174114      0.              0.              0.
      0.              0.              0.        ]",
fixedse.constr_d_to_t,output,,"[159.44645804 105.21188089 135.37482663 148.02943996 156.26753207
 154.96020459]",
fixedse.constr_taper,output,,[0.99703332 0.99999548 0.99364337 0.99999927 0.99999997 0.9999908 ],
fixedse.slope,output,,[0.99703332 0.99999548 0.99364337 0.99999927 1.00000003 1.0000092 ],
fixedse.thickness_slope,output,,[1.51322486 0.7747175  0.91159665 0.94728179 1.00844119],
fixedse.member.nu_full,output,,"[0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405]",
fixedse.member.nodes_r,output,m,"[5.5        5.49456109 5.48912218 5.48368327 5.48367501 5.48366675
 5.48365849 5.47203929 5.4604201  5.4488009  5.44879958 5.44879825
 5.44879692 5.44879698 5.44879703 5.44879708 5.44881379 5.4488305
 5.44884721]",
fixedse.member.center_of_buoyancy,output,m,[  0.           0.         -30.10044682],
fixedse.member.displacement,output,m**3,[5658.66384369],
fixedse.member.buoyancy_force,output,N,[56877993.13556897],
fixedse.member.idx_cb,output,,[3.],
fixedse.member.Awater,output,m**2,[93.27196295],
fixedse.member.Iwaterx,output,m**4,[692.29687234],
fixedse.member.Iwatery,output,m**4,[692.29687234],
fixedse.member.added_mass,output,kg,"[5.80013044e+06 5.80013044e+06 2.27379167e+05 1.73737776e+09
 1.73737776e+09 0.00000000e+00]",
fixedse.member.waterline_centroid,output,m,[0. 0.],
fixedse.member.z_dim,output,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.member.d_eff,output,m,"[11.         10.98912218 10.97824436 10.96736654 10.96735002 10.9673335
 10.96731698 10.94407859 10.9208402  10.8976018  10.89759915 10.8975965
 10.89759385 10.89759395 10.89759405 10.89759416 10.89762758 10.89766101
 10.89769443]",
fixedse.monopile_section_height,output,m,[30. 10. 10. 10. 10.  5.],
fixedse.member.sigma_ult,output,Pa,[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08],
fixedse.member.wohler_exp,output,,[3. 3. 3. 3. 3. 3.],
fixedse.member.wohler_A,output,,"[3.55346484e+10 3.55346484e+10 3.55346484e+10 3.55346484e+10
 3.55346484e+10 3.55346484e+10]",
fixedse.member.ballast_density,output,kg/m**3,[],
fixedse.member.ballast_unit_cost,output,USD/kg,[],
fixedse.z_param,output,m,[-60. -30. -20. -10.   0.  10.  15.],
fixedse.member.sec_loc,output,,[0.         0.34782609 0.52173913 0.69565217 0.86956522 1.        ],normalized sectional location
fixedse.member.str_tw,output,deg,[0. 0. 0. 0. 0. 0.],structural twist of section
fixedse.member.tw_iner,output,deg,[0. 0. 0. 0. 0. 0.],inertial twist of section
fixedse.member.mass_den,output,kg/m,"[19714.10373957 29690.57935542 22977.67534199 20892.8610747
 19798.51624153 19964.64658422]",sectional mass per unit length
fixedse.member.foreaft_iner,output,kg*m,"[293586.22108895 438002.2350035  338248.5206158  305986.30215941
 290165.45857026 292571.36251101]",sectional fore-aft intertia per unit length about the Y_G inertia axis
fixedse.member.sideside_iner,output,kg*m,"[293586.22108895 438002.2350035  338248.5206158  305986.30215941
 290165.45857026 292571.36251101]",sectional side-side intertia per unit length about the Y_G inertia axis
fixedse.member.foreaft_stff,output,N*m**2,"[7.03537554e+12 1.04960996e+13 8.10564392e+12 7.33252581e+12
 6.95340183e+12 7.01105590e+12]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
fixedse.member.sideside_stff,output,N*m**2,"[7.03537554e+12 1.04960996e+13 8.10564392e+12 7.33252581e+12
 6.95340183e+12 7.01105590e+12]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
fixedse.member.tor_stff,output,N*m**2,"[5.57905280e+12 8.32340696e+12 6.42777563e+12 5.81469297e+12
 5.51404766e+12 5.55976732e+12]",sectional torsional stiffness
fixedse.member.axial_stff,output,N,"[4.72420411e+11 7.11492436e+11 5.50627255e+11 5.00667651e+11
 4.74443236e+11 4.78424313e+11]",sectional axial stiffness
fixedse.member.cg_offst,output,m,[0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
fixedse.member.sc_offst,output,m,[0. 0. 0. 0. 0. 0.],offset from the sectional shear center
fixedse.member.tc_offst,output,m,[0. 0. 0. 0. 0. 0.],offset from the sectional tension center
fixedse.member.axial_load2stress,output,m**2,"[[0.         0.         0.42335173 0.15612078 0.15612078 0.        ]
 [0.         0.         0.28109926 0.10448969 0.10448969 0.        ]
 [0.         0.         0.36322212 0.13487466 0.13487466 0.        ]
 [0.         0.         0.39946659 0.14861997 0.14861997 0.        ]
 [0.         0.         0.42154674 0.1567232  0.1567232  0.        ]
 [0.         0.         0.41803896 0.15543514 0.15543514 0.        ]]",
fixedse.member.shear_load2stress,output,m**2,"[[0.69526485 0.69526485 0.         0.         0.         0.07806039]
 [0.46094713 0.46094713 0.         0.         0.         0.05224484]
 [0.59620612 0.59620612 0.         0.         0.         0.06743733]
 [0.65589173 0.65589173 0.         0.         0.         0.07430999]
 [0.69225971 0.69225971 0.         0.         0.         0.0783616 ]
 [0.68648212 0.68648212 0.         0.         0.         0.07771757]]",
fixedse.member.labor_hours,output,h,[1138.23018373],
fixedse.member.shell_cost,output,USD,[3971102.39362277],
fixedse.member.shell_mass,output,kg,[1624842.66524456],
fixedse.member.shell_z_cg,output,m,[37.6618897],
fixedse.member.shell_I_base,output,kg*m**2,"[3.03136577e+09 3.03136577e+09 4.79890464e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
fixedse.member.section_D,output,m,"[10.99456109 10.98368327 10.97280545 10.96735828 10.96734176 10.96732524
 10.95569779 10.93245939 10.909221   10.89760048 10.89759783 10.89759517
 10.8975939  10.897594   10.89759411 10.89761087 10.89764429 10.89767772]",
fixedse.member.section_t,output,m,"[0.07370839 0.07370839 0.07370839 0.11153736 0.11153736 0.11153736
 0.08640995 0.08640995 0.08640995 0.07877102 0.07877102 0.07877102
 0.07461835 0.07461835 0.07461835 0.07524822 0.07524822 0.07524822]",
fixedse.member.section_sigma_y,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08]",
fixedse.monopile_mass,output,kg,[1724842.66524456],
fixedse.monopile_cost,output,USD,[4471102.39362277],
fixedse.monopile_z_cg,output,m,[39.82661528],
fixedse.monopile_I_base,output,kg*m**2,"[3.59535027e+09 3.59535027e+09 5.09580400e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
fixedse.structural_mass,output,kg,[3066803.88328344],
fixedse.structural_cost,output,USD,[8074540.27097275],
fixedse.monopile.section_L,output,m,"[10.         10.         10.          3.33333333  3.33333333  3.33333333
  3.33333333  3.33333333  3.33333333  3.33333333  3.33333333  3.33333333
  3.33333333  3.33333333  3.33333333  1.66666667  1.66666667  1.66666667
 11.91142191 11.91142191 11.91142191 17.01631702 17.01631702 17.01631702
 10.20979021 10.20979021 10.20979021  9.52913753  9.52913753  9.52913753]",
fixedse.f1,output,Hz,[0.22138065],
fixedse.f2,output,Hz,[0.22306883],
fixedse.structural_frequencies,output,Hz,[0.22138065 0.22306883 0.93509779 0.99598082 1.13328398 1.95856842],
fixedse.fore_aft_freqs,output,Hz,[0.22306883 1.13328398 2.13820008],
fixedse.side_side_freqs,output,Hz,[0.22138065 0.99598082 1.95856842],
fixedse.torsion_freqs,output,Hz,[4.41040759 0.         0.        ],
fixedse.fore_aft_modes,output,,"[[  0.90699146   0.59101734  -1.12875102   1.06559906  -0.43485685]
 [ -3.06200235   0.51093635   8.46610746  -7.8731562    2.95811474]
 [ -5.37521776   5.65485779  17.41737188 -16.50434827  -0.19266363]]",
fixedse.side_side_modes,output,,"[[  0.8979938    0.5875081   -1.10291954   1.03119476  -0.41377712]
 [ -3.12835348   0.16397737   8.90150623  -9.12033654   4.18320642]
 [ -4.6730507    4.19504545  13.78696549 -11.21681732  -1.09214293]]",
fixedse.torsion_modes,output,,"[[ -0.6529306   11.68308537 -36.02454487  45.02233385 -19.02794374]
 [  0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.        ]]",
fixedse.tower_fore_aft_modes,output,,"[[ 1.0105232   0.64109351 -1.81456594  1.96342074 -0.80047151]
 [-0.23292638  1.81445129 -2.13886563  2.44269515 -0.88535442]
 [ 1.22804045  1.25320472  0.96705064 -1.71315075 -0.73514506]]",
fixedse.tower_side_side_modes,output,,"[[ 0.99668898  0.65225267 -1.82336301  1.9696945  -0.79527314]
 [-0.34603168  1.86692131 -2.33831136  2.57063179 -0.75321005]
 [ 0.82345744  1.39566014  0.14651776 -0.30540134 -1.060234  ]]",
fixedse.tower_torsion_modes,output,,"[[  -7.19122343   55.08206811 -145.33391647  163.78623256  -65.34316077]
 [   0.            0.            0.            0.            0.        ]
 [   0.            0.            0.            0.            0.        ]]",
fixedse.monopile.monopile_deflection,output,m,"[[2.85539113e-04]
 [6.61252318e-04]
 [1.49097766e-04]
 [5.97145390e-03]
 [1.04739088e-02]
 [1.57792501e-02]
 [2.18725372e-02]
 [2.88744481e-02]
 [3.68550415e-02]
 [4.58011305e-02]
 [5.57535440e-02]
 [6.67265528e-02]
 [7.86985933e-02]
 [9.16815219e-02]
 [1.05672447e-01]
 [1.20648600e-01]
 [1.28497458e-01]
 [1.36582113e-01]
 [1.44899733e-01]
 [2.12647893e-01]
 [2.94241817e-01]
 [3.88434983e-01]
 [5.47909313e-01]
 [7.36246791e-01]
 [9.48378843e-01]
 [1.08803918e+00]
 [1.23731383e+00]
 [1.39360467e+00]
 [1.54525058e+00]
 [1.70077126e+00]
 [1.85438011e+00]]",
fixedse.monopile.top_deflection,output,m,[1.85438011],
fixedse.monopile.monopile_Fz,output,N,"[[-37828656.22998656]
 [-35895426.23648818]
 [-33728189.04635931]
 [-32599244.41283764]
 [-31465722.58740186]
 [-30322891.08713745]
 [-29383922.84006815]
 [-28427555.39695095]
 [-27447754.01116933]
 [-26501936.36165787]
 [-25514610.60193279]
 [-24475380.64933098]
 [-23635652.99500638]
 [-22988483.6900722 ]
 [-22341314.3851377 ]
 [-22015015.53085479]
 [-21688715.68700205]
 [-21362414.85357685]]",
fixedse.monopile.monopile_Vx,output,N,"[[ -6443241.44661825]
 [-17248157.73720891]
 [-18755743.0434745 ]
 [  4476478.4909036 ]
 [  4476617.67145812]
 [  4476759.56582664]
 [  4476700.55916478]
 [  4476858.22173096]
 [  4477026.86537626]
 [  4477122.0401431 ]
 [  4477332.78640942]
 [  4477570.79075227]
 [  4477478.03787344]
 [  4477073.39504706]
 [  4477169.03642782]
 [  4476483.54197824]
 [  4476506.62648034]
 [  4476529.43388746]]",
fixedse.monopile.monopile_Vy,output,N,"[[-1167.19212128]
 [-3743.24431115]
 [-6701.8023043 ]
 [-6004.70540432]
 [-6004.67548865]
 [-6004.64132717]
 [-6004.64040871]
 [-6004.59445407]
 [-6004.54137886]
 [-6004.50004087]
 [-6004.42535821]
 [-6004.33669906]
 [-6004.3293402 ]
 [-6004.41262959]
 [-6004.3582038 ]
 [-6004.55690265]
 [-6004.54221165]
 [-6004.52716007]]",
fixedse.monopile.monopile_Mxx,output,N*m,"[[  -8139.05003458]
 [ -50390.45141314]
 [-136899.26535445]
 [-175767.21338153]
 [-195758.91346011]
 [-215745.36383737]
 [-235726.48258839]
 [-255699.84309349]
 [-275665.25617327]
 [-295622.56821927]
 [-315570.80565678]
 [-335510.16371532]
 [-355440.91066984]
 [-375362.03033206]
 [-395272.86494395]
 [-405224.84154043]
 [-415174.34600763]
 [-425121.38286053]]",
