variables,type,units,values,description
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          26.46060811  37.92121622  49.38182432  65.75412162
  82.12641892  98.49871622 108.32209459 118.14547297 127.96885135
 138.77456757 149.58028378 160.386     ]",
towerse.env.Uref,intermediate,m/s,[20.82785313],
towerse.wind_reference_height,intermediate,m,[166.],
towerse.env.windLoads.U,intermediate,m/s,"[15.60854738 16.70873282 17.44606181 18.00775575 18.63726986 19.14121415
 19.56334908 19.78780317 19.99500818 20.18757014 20.38490641 20.56915535
 20.74204206]",
towerse.outer_diameter_full,output,m,"[11.         11.         11.         11.         11.         11.
 11.         10.55241574 10.10483149  9.65724723  8.43816482  7.21908241
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.      0.    160.386],
towerse.s_full,output,m,"[0.         0.07882883 0.15765766 0.23648649 0.3490991  0.46171171
 0.57432432 0.64189189 0.70945946 0.77702703 0.85135135 0.92567568
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[1154.23090128 1330.36755932 1457.86896875 1560.38926079 1681.0788755
 1782.27606325 1870.28924025 1824.21176272 1772.93820355 1717.53132929
 1510.40540236 1309.54623576 1110.8400215 ]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[149.22138516 170.99882329 186.42360704 198.62105122 212.75054448
 224.41147359 234.41883415 239.82875707 244.87771568 249.61701766
 254.52095067 259.14271802 263.51728927]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[-1154.23090128 -1330.36755932 -1457.86896875 -1560.38926079
 -1681.0788755  -1782.27606325 -1870.28924025 -1824.21176272
 -1772.93820355 -1717.53132929 -1510.40540236 -1309.54623576
 -1110.8400215 ]",
towerse.lc:qdyn,intermediate,Pa,"[149.22138516 170.99882329 186.42360704 198.62105122 212.75054448
 224.41147359 234.41883415 239.82875707 244.87771568 249.61701766
 254.52095067 259.14271802 263.51728927]",
towerse.member.gc.d,intermediate,m,[11.         11.         11.          9.65724723  6.        ],
towerse.member.gc.t,intermediate,m,[0.0665219  0.04674686 0.0270118  0.01715083],
towerse.member.s,output,,[0.         0.23648649 0.57432432 0.77702703 1.        ],
towerse.member.height,output,m,[145.386],
towerse.tower_outer_diameter,output,m,[11.         11.         11.          9.65724723  6.        ],
towerse.tower_wall_thickness,output,m,[0.0665219  0.04674686 0.0270118  0.01715083],
towerse.member.E,output,Pa,[2.e+11 2.e+11 2.e+11 2.e+11],
towerse.member.G,output,Pa,[7.93e+10 7.93e+10 7.93e+10 7.93e+10],
towerse.member.sigma_y,output,Pa,[3.45e+08 3.45e+08 3.45e+08 3.45e+08],
towerse.member.rho,output,kg/m**3,[7800. 7800. 7800. 7800.],
towerse.member.unit_cost,output,USD/kg,[0.7 0.7 0.7 0.7],
towerse.member.outfitting_factor,output,,[1.07 1.07 1.07 1.07],
towerse.nodes_xyz,output,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.46060811]
 [  0.           0.          37.92121622]
 [  0.           0.          49.38182432]
 [  0.           0.          65.75412162]
 [  0.           0.          82.12641892]
 [  0.           0.          98.49871622]
 [  0.           0.         108.32209459]
 [  0.           0.         118.14547297]
 [  0.           0.         127.96885135]
 [  0.           0.         138.77456757]
 [  0.           0.         149.58028378]
 [  0.           0.         160.386     ]]",
towerse.z_full,output,m,"[  0.          11.46060811  22.92121622  34.38182432  50.75412162
  67.12641892  83.49871622  93.32209459 103.14547297 112.96885135
 123.77456757 134.58028378 145.386     ]",
towerse.tower_s,intermediate,,[0.         0.23648649 0.57432432 0.77702703 1.        ],
towerse.t_full,output,m,"[0.0665219  0.0665219  0.0665219  0.04674686 0.04674686 0.04674686
 0.0270118  0.0270118  0.0270118  0.01715083 0.01715083 0.01715083]",
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
towerse.rho_full,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.outfitting_full,output,,[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07],
towerse.member.unit_cost_full,output,USD/kg,[0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7],
towerse.tower_height,intermediate,m,[145.386],
towerse.section_A,output,m**2,"[2.4448749  2.4448749  2.4448749  1.7211915  1.7211915  1.7211915
 0.97602984 0.93538907 0.8947483  0.52063491 0.45035165 0.38006839]",
towerse.section_Asx,output,m**2,"[1.39116612 1.39116612 1.39116612 0.97857559 0.97857559 0.97857559
 0.55448183 0.53141965 0.50835749 0.29569177 0.25580838 0.21592509]",
towerse.section_Asy,output,m**2,"[1.39116612 1.39116612 1.39116612 0.97857559 0.97857559 0.97857559
 0.55448183 0.53141965 0.50835749 0.29569177 0.25580838 0.21592509]",
towerse.section_Ixx,output,kg*m**2,"[36.53418388 36.53418388 36.53418388 25.81269595 25.81269595 25.81269595
 14.09703638 12.40839621 10.86029707  5.30730164  3.43502353  2.06471703]",
towerse.section_Iyy,output,kg*m**2,"[36.53418388 36.53418388 36.53418388 25.81269595 25.81269595 25.81269595
 14.09703638 12.40839621 10.86029707  5.30730164  3.43502353  2.06471703]",
towerse.section_J0,output,kg*m**2,"[73.06836775 73.06836775 73.06836775 51.62539191 51.62539191 51.62539191
 28.19407277 24.81679242 21.72059414 10.61460327  6.87004705  4.12943406]",
towerse.section_rho,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.post.cylinder_Fz,intermediate,N,"[[-21531621.54770504]
 [-19372590.43300442]
 [-17212254.40485103]
 [-15030524.86585842]
 [-12846997.09318283]
 [-10661935.90469546]
 [ -9910597.88443989]
 [ -9190270.07077373]
 [ -8500997.78009001]
 [ -8053415.67244817]
 [ -7666106.47851507]
 [ -7339025.18873822]]",
towerse.post.cylinder_Vx,intermediate,N,"[[4693443.53556453]
 [4694517.89597218]
 [4695501.663789  ]
 [4696878.493575  ]
 [4698432.43783307]
 [4699717.43587556]
 [4695586.55394666]
 [4695801.26568999]
 [4695962.61878001]
 [4695122.11863975]
 [4695060.04972148]
 [4694869.45655025]]",
towerse.post.cylinder_Vy,intermediate,N,"[[13248.25891772]
 [13253.96564254]
 [13259.41813445]
 [13267.44568679]
 [13277.28978462]
 [13286.36841661]
 [13262.40786998]
 [13264.72060837]
 [13266.97689622]
 [13262.63805701]
 [13264.88531504]
 [13267.57070564]]",
towerse.post.cylinder_Mxx,intermediate,N*m,"[[-3368447.57758342]
 [-3214644.06613469]
 [-3059922.0332781 ]
 [-2837328.68984608]
 [-2613239.50427331]
 [-2388457.90851418]
 [-2253538.22748978]
 [-2118149.20343023]
 [-1982332.52034015]
 [-1832058.30563414]
 [-1680098.46814444]
 [-1525659.24738564]]",
towerse.post.cylinder_Myy,intermediate,N*m,"[[ 6.34133585e+08]
 [ 5.79965120e+08]
 [ 5.25633339e+08]
 [ 4.47756857e+08]
 [ 3.69661654e+08]
 [ 2.91503246e+08]
 [ 2.44634433e+08]
 [ 1.97732250e+08]
 [ 1.50812635e+08]
 [ 9.91639035e+07]
 [ 4.74541212e+07]
 [-4.28613288e+06]]",
towerse.post.cylinder_Mzz,intermediate,N*m,"[[13932330.35327783]
 [13932175.30946919]
 [13932020.14531816]
 [13932384.99625114]
 [13932162.26978915]
 [13931939.36688049]
 [13932547.28500208]
 [13932489.54071721]
 [13932432.64113602]
 [13933496.99437049]
 [13933770.16795594]
 [13934172.26380511]]",
towerse.qdyn,output,Pa,"[[149.22138516]
 [170.99882329]
 [186.42360704]
 [198.62105122]
 [212.75054448]
 [224.41147359]
 [234.41883415]
 [239.82875707]
 [244.87771568]
 [249.61701766]
 [254.52095067]
 [259.14271802]
 [263.51728927]]",
towerse.hub_height,intermediate,m,[166.],
towerse.foundation_height,intermediate,m,[15.],
towerse.rna_mass,intermediate,kg,[1048161.70660465],
towerse.rna_I,intermediate,kg*m**2,"[6.41046445e+08 4.11564195e+08 3.91911400e+08 8.72005017e+02
 7.89530073e+06 2.84007068e+05]",
towerse.rna_cg,intermediate,m,[-6.98323076 -0.12945044  4.62140362],
towerse.tower.rna_F,intermediate,N,"[[ 4692830.49305465]
 [   13245.19282646]
 [-7339025.18873822]]",
towerse.tower.rna_M,intermediate,N*m,"[[-1525653.07758095]
 [-4286210.45000953]
 [13930628.04045356]]",
towerse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,output,N/m,"[[-1154.23090128]
 [-1330.36755932]
 [-1457.86896875]
 [-1560.38926079]
 [-1681.0788755 ]
 [-1782.27606325]
 [-1870.28924025]
 [-1824.21176272]
 [-1772.93820355]
 [-1717.53132929]
 [-1510.40540236]
 [-1309.54623576]
 [-1110.8400215 ]]",
towerse.tower_mass,output,kg,[1643959.16114273],
towerse.tower_center_of_mass,output,m,[52.16424701],
towerse.tower_I_base,output,kg*m**2,"[6.65499818e+09 6.65499818e+09 4.69347437e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
af_3d.cl,intermediate,,"[[[[-3.25260652e-19]]

  [[ 3.46944695e-18]]

  [[-1.38777878e-17]]

  ...

  [[ 3.38271078e-17]]

  [[-1.73472348e-18]]

  [[-3.57786717e-18]]]


 [[[-3.25260652e-19]]

  [[ 3.46944695e-18]]

  [[-1.38777878e-17]]

  ...

  [[ 3.38271078e-17]]

  [[-1.73472348e-18]]

  [[-3.57786717e-18]]]


 [[[ 2.73078505e-06]]

  [[ 2.98091593e-03]]

  [[ 6.06291339e-03]]

  ...

  [[-6.92034637e-03]]

  [[-3.91267001e-03]]

  [[ 2.73078505e-06]]]


 ...


 [[[ 9.21676640e-03]]

  [[ 2.51471281e-01]]

  [[ 4.27156974e-01]]

  ...

  [[-3.71288339e-01]]

  [[-2.06675555e-01]]

  [[ 9.21676640e-03]]]


 [[[ 3.09216345e-03]]

  [[ 2.32480415e-01]]

  [[ 4.50210209e-01]]

  ...

  [[-4.32384247e-01]]

  [[-2.18147196e-01]]

  [[ 3.09218622e-03]]]


 [[[-1.53642952e-08]]

  [[ 2.24280087e-01]]

  [[ 4.60935912e-01]]

  ...

  [[-4.60935912e-01]]

  [[-2.24280087e-01]]

  [[ 1.53642952e-08]]]]","4D array with the lift coefficients of the airfoils. Dimension 0 is along the blade span for n_span stations, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
af_3d.cd,intermediate,,"[[[[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]

  ...

  [[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]]


 [[[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]

  ...

  [[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]]


 [[[0.49137702]]

  [[0.49043419]]

  [[0.48892981]]

  ...

  [[0.48965496]]

  [[0.49070562]]

  [[0.49137702]]]


 ...


 [[[0.0181314 ]]

  [[0.02483905]]

  [[0.04066577]]

  ...

  [[0.040122  ]]

  [[0.02443972]]

  [[0.0181314 ]]]


 [[[0.01948591]]

  [[0.02537717]]

  [[0.04093476]]

  ...

  [[0.04032334]]

  [[0.02497146]]

  [[0.01948591]]]


 [[[0.0198    ]]

  [[0.02572598]]

  [[0.04114402]]

  ...

  [[0.04047996]]

  [[0.02538511]]

  [[0.0198    ]]]]","4D array with the drag coefficients of the airfoils. Dimension 0 is along the blade span for n_span stations, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
af_3d.cm,intermediate,,"[[[[-4.06575815e-20]]

  [[-3.90312782e-18]]

  [[ 8.67361738e-19]]

  ...

  [[-1.73472348e-18]]

  [[ 3.03576608e-18]]

  [[-3.38813179e-21]]]


 [[[-4.06575815e-20]]

  [[-3.90312782e-18]]

  [[ 8.67361738e-19]]

  ...

  [[-1.73472348e-18]]

  [[ 3.03576608e-18]]

  [[-3.38813179e-21]]]


 [[[ 4.36640486e-06]]

  [[ 1.62642880e-03]]

  [[ 3.08066092e-03]]

  ...

  [[-3.62633011e-03]]

  [[-1.91565467e-03]]

  [[ 4.36640486e-06]]]


 ...


 [[[ 2.63288849e-05]]

  [[ 1.38197125e-01]]

  [[ 2.18248197e-01]]

  ...

  [[-2.19142237e-01]]

  [[-1.37131107e-01]]

  [[ 2.63288849e-05]]]


 [[[ 8.41607132e-06]]

  [[ 1.20935538e-01]]

  [[ 2.27726470e-01]]

  ...

  [[-2.27946656e-01]]

  [[-1.20522643e-01]]

  [[ 8.42749206e-06]]]


 [[[-7.71299959e-09]]

  [[ 1.12680187e-01]]

  [[ 2.31783829e-01]]

  ...

  [[-2.31710912e-01]]

  [[-1.12584318e-01]]

  [[ 7.70271560e-09]]]]","4D array with the moment coefficients of the airfoils. Dimension 0 is along the blade span for n_span stations, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
af_3d.r_blade,intermediate,m,"[  5.           9.63601566  14.27203031  18.90804595  23.5440618
  28.18007696  32.81609163  37.45210674  42.08812293  46.72413792
  51.36015307  55.99616874  60.63218335  65.26819902  69.9042149
  74.54023024  79.17624496  83.81226082  88.4482756   93.0842909
  97.72030656 102.35632155 106.9923365  111.62835247 116.26436815
 120.90038327 125.5363991  130.17241384 134.80842876 139.44444444]",1D array of the dimensional spanwise grid defined along the rotor (hub radius to blade tip projected on the plane)
af_3d.rotor_radius,intermediate,m,[139.44444444],"Scalar of the rotor radius, defined ignoring prebend and sweep curvatures, and cone and uptilt angles."
af_3d.r_thick,intermediate,,"[1.         1.         0.99101587 0.43258416 0.4        0.4
 0.39394548 0.35       0.35       0.35       0.35       0.34702777
 0.30061553 0.3        0.3        0.3        0.3        0.3
 0.26396806 0.25       0.25       0.25       0.25       0.25
 0.23767926 0.21       0.21       0.21       0.17698155 0.17      ]",1D array of the relative thicknesses of the blade defined along span.
af_3d.chord,intermediate,m,"[5.         5.         5.00260989 5.2480683  5.68201728 6.23616503
 6.72749243 7.         7.         7.         6.98183684 6.87665127
 6.68776951 6.4039089  6.04770743 5.69841438 5.41172253 5.15989218
 4.90713585 4.65624341 4.39302948 4.10244436 3.84568831 3.62340492
 3.39079802 3.13728849 2.90194672 2.65905396 2.40367374 1.19      ]",1D array of the chord values defined along blade span.
blade.compute_coord_xy_dim.chord,intermediate,m,"[5.         5.         5.00260989 5.2480683  5.68201728 6.23616503
 6.72749243 7.         7.         7.         6.98183684 6.87665127
 6.68776951 6.4039089  6.04770743 5.69841438 5.41172253 5.15989218
 4.90713585 4.65624341 4.39302948 4.10244436 3.84568831 3.62340492
 3.39079802 3.13728849 2.90194672 2.65905396 2.40367374 1.19      ]",1D array of the chord values defined along blade span.
blade.compute_coord_xy_dim.pitch_axis,intermediate,,"[0.5        0.5        0.49663095 0.28721906 0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275     ]","1D array of the chordwise position of the pitch axis (0-LE, 1-TE), defined along blade span."
blade.compute_coord_xy_dim.twist,intermediate,rad,"[ 0.          0.71108204  0.71010059  0.62110926  0.48126332  0.35494216
  0.26821741  0.21192099  0.18140141  0.15852501  0.13658278  0.11252435
  0.08642306  0.06482777  0.04778457  0.03510491  0.02572079  0.01779535
  0.00639055 -0.0069435  -0.01885381 -0.02725267 -0.03545553 -0.04197126
 -0.04408781 -0.04456735 -0.04574229 -0.04908141 -0.05272335 -0.06340223]",1D array of the twist values defined along blade span. The twist is defined positive for negative rotations around the z axis (the same as in BeamDyn).
blade.compute_coord_xy_dim.coord_xy_interp,intermediate,,"[[[ 1.00000000e+00  4.33680869e-19]
  [ 9.99310113e-01 -2.24586628e-02]
  [ 9.97715675e-01 -4.48159779e-02]
  ...
  [ 9.97767307e-01  4.41944433e-02]
  [ 9.99327246e-01  2.21465777e-02]
  [ 1.00000000e+00 -6.93889390e-18]]

 [[ 1.00000000e+00  4.33680869e-19]
  [ 9.99310113e-01 -2.24586628e-02]
  [ 9.97715675e-01 -4.48159779e-02]
  ...
  [ 9.97767307e-01  4.41944433e-02]
  [ 9.99327246e-01  2.21465777e-02]
  [ 1.00000000e+00 -6.93889390e-18]]

 [[ 1.00000000e+00 -1.56104353e-04]
  [ 9.98960339e-01 -2.19985674e-02]
  [ 9.97044546e-01 -4.37023034e-02]
  ...
  [ 9.97159777e-01  4.35554803e-02]
  [ 9.99009420e-01  2.19216886e-02]
  [ 1.00000000e+00  1.51000341e-04]]

 ...

 [[ 1.00000000e+00 -1.85825746e-03]
  [ 9.76833665e-01  1.35723908e-03]
  [ 9.53606753e-01  3.82309105e-03]
  ...
  [ 9.54692392e-01  1.46317490e-02]
  [ 9.77407565e-01  8.41049825e-03]
  [ 1.00000000e+00  2.01974332e-03]]

 [[ 1.00000000e+00 -1.64330792e-03]
  [ 9.76390332e-01  1.07534451e-03]
  [ 9.52741801e-01  3.14102139e-03]
  ...
  [ 9.53634224e-01  1.27279592e-02]
  [ 9.76861871e-01  7.26970573e-03]
  [ 1.00000000e+00  1.65190981e-03]]

 [[ 1.00000000e+00 -1.59933238e-03]
  [ 9.76316764e-01  1.06223114e-03]
  [ 9.52601299e-01  3.08357338e-03]
  ...
  [ 9.53511819e-01  1.19996935e-02]
  [ 9.76793838e-01  6.84560730e-03]
  [ 1.00000000e+00  1.54000107e-03]]]",3D array of the non-dimensional x and y airfoil coordinates of the airfoils interpolated along span for n_span stations. The leading edge is place at x=0 and y=0.
blade.compute_coord_xy_dim.ref_axis,intermediate,m,"[[  0.           0.           0.        ]
 [  0.           0.           4.63601566]
 [  0.           0.           9.27203031]
 [  0.           0.          13.90804595]
 [  0.           0.          18.5440618 ]
 [  0.           0.          23.18007696]
 [  0.           0.          27.81609163]
 [  0.           0.          32.45210674]
 [  0.           0.          37.08812293]
 [  0.           0.          41.72413792]
 [  0.           0.          46.36015307]
 [  0.           0.          50.99616874]
 [  0.           0.          55.63218335]
 [  0.           0.          60.26819902]
 [  0.           0.          64.9042149 ]
 [  0.           0.          69.54023024]
 [  0.           0.          74.17624496]
 [  0.           0.          78.81226082]
 [  0.           0.          83.4482756 ]
 [  0.           0.          88.0842909 ]
 [  0.           0.          92.72030656]
 [  0.           0.          97.35632155]
 [  0.           0.         101.9923365 ]
 [  0.           0.         106.62835247]
 [  0.           0.         111.26436815]
 [  0.           0.         115.90038327]
 [  0.           0.         120.5363991 ]
 [  0.           0.         125.17241384]
 [  0.           0.         129.80842876]
 [  0.           0.         134.44444444]]","2D array of the coordinates (x,y,z) of the blade reference axis, defined along blade span. The coordinate system is the one of BeamDyn: it is placed at blade root with x pointing the suction side of the blade, y pointing the trailing edge and z along the blade span. A standard configuration will have negative x values (prebend), if swept positive y values, and positive z values."
blade.compute_reynolds.local_airfoil_velocities,intermediate,m/s,"[ 8.5651844   9.67445481 11.24742986 13.40063107 15.50231675 17.74846716
 20.09570124 22.51558936 25.00157577 27.52752535 30.07711072 32.64451708
 35.21852502 37.81162894 40.42358356 43.04842862 45.68217886 48.32204211
 50.94296751 53.5779752  56.22647542 58.88640888 61.54778109 64.211858
 66.89160336 69.56199067 72.23388287 74.89451805 77.55170175 79.46950661]",
blade.compute_reynolds.chord,intermediate,m,"[5.         5.         5.00260989 5.2480683  5.68201728 6.23616503
 6.72749243 7.         7.         7.         6.98183684 6.87665127
 6.68776951 6.4039089  6.04770743 5.69841438 5.41172253 5.15989218
 4.90713585 4.65624341 4.39302948 4.10244436 3.84568831 3.62340492
 3.39079802 3.13728849 2.90194672 2.65905396 2.40367374 1.19      ]",
blade.high_level_blade_props.blade_ref_axis_user,intermediate,m,"[[  0.           0.           0.        ]
 [  0.           0.           4.17241409]
 [  0.           0.           8.34482728]
 [  0.           0.          12.51724135]
 [  0.           0.          16.68965562]
 [  0.           0.          20.86206926]
 [  0.           0.          25.03448247]
 [  0.           0.          29.20689606]
 [  0.           0.          33.37931064]
 [  0.           0.          37.55172413]
 [  0.           0.          41.72413776]
 [  0.           0.          45.89655186]
 [  0.           0.          50.06896501]
 [  0.           0.          54.24137912]
 [  0.           0.          58.41379341]
 [  0.           0.          62.58620722]
 [  0.           0.          66.75862046]
 [  0.           0.          70.93103474]
 [  0.           0.          75.10344804]
 [  0.           0.          79.27586181]
 [  0.           0.          83.44827591]
 [  0.           0.          87.62068939]
 [  0.           0.          91.79310285]
 [  0.           0.          95.96551723]
 [  0.           0.         100.13793134]
 [  0.           0.         104.31034494]
 [  0.           0.         108.48275919]
 [  0.           0.         112.65517245]
 [  0.           0.         116.82758588]
 [  0.           0.         121.        ]]","2D array of the coordinates (x,y,z) of the blade reference axis, defined along blade span. The coordinate system is the one of BeamDyn: it is placed at blade root with x pointing the suction side of the blade, y pointing the trailing edge and z along the blade span. A standard configuration will have negative x values (prebend), if swept positive y values, and positive z values."
blade.high_level_blade_props.hub_radius,intermediate,m,[5.],Radius of the hub. It defines the distance of the blade root from the rotor center along the coned line.
blade.internal_structure_2d_fem.s,intermediate,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]","1D array of the non-dimensional spanwise grid defined along blade axis (0-blade root, 1-blade tip)"
blade.internal_structure_2d_fem.coord_xy_dim,intermediate,m,"[[[ 2.50000000e+00  2.16840434e-18]
  [ 2.49655057e+00 -1.12293314e-01]
  [ 2.48857837e+00 -2.24079889e-01]
  ...
  [ 2.48883653e+00  2.20972216e-01]
  [ 2.49663623e+00  1.10732888e-01]
  [ 2.50000000e+00 -3.46944695e-17]]

 [[ 2.50000000e+00  2.16840434e-18]
  [ 2.49655057e+00 -1.12293314e-01]
  [ 2.48857837e+00 -2.24079889e-01]
  ...
  [ 2.48883653e+00  2.20972216e-01]
  [ 2.49663623e+00  1.10732888e-01]
  [ 2.50000000e+00 -3.46944695e-17]]

 [[ 2.51815898e+00 -7.80929181e-04]
  [ 2.51295796e+00 -1.10050251e-01]
  [ 2.50337400e+00 -2.18625575e-01]
  ...
  [ 2.50395045e+00  2.17891076e-01]
  [ 2.51320350e+00  1.09665656e-01]
  [ 2.51815898e+00  7.55395796e-04]]

 ...

 [[ 1.92781412e+00 -4.94120685e-03]
  [ 1.86621359e+00  3.60897196e-03]
  [ 1.80445197e+00  1.01658054e-02]
  ...
  [ 1.80733875e+00  3.89066102e-02]
  [ 1.86773962e+00  2.23639687e-02]
  [ 1.92781412e+00  5.37060646e-03]]

 [[ 1.74266346e+00 -3.94997610e-03]
  [ 1.68591352e+00  2.58477737e-03]
  [ 1.62907017e+00  7.54999065e-03]
  ...
  [ 1.63121526e+00  3.05938613e-02]
  [ 1.68704695e+00  1.74740008e-02]
  [ 1.74266346e+00  3.97065222e-03]]

 [[ 8.62750000e-01 -1.90320553e-03]
  [ 8.34566949e-01  1.26405505e-03]
  [ 8.06345545e-01  3.66945232e-03]
  ...
  [ 8.07429065e-01  1.42796353e-02]
  [ 8.35134668e-01  8.14627269e-03]
  [ 8.62750000e-01  1.83260127e-03]]]",3D array of the dimensional x and y airfoil coordinates of the airfoils interpolated along span for n_span stations. The origin is placed at the pitch axis.
blade.internal_structure_2d_fem.twist,intermediate,rad,"[ 0.          0.71108204  0.71010059  0.62110926  0.48126332  0.35494216
  0.26821741  0.21192099  0.18140141  0.15852501  0.13658278  0.11252435
  0.08642306  0.06482777  0.04778457  0.03510491  0.02572079  0.01779535
  0.00639055 -0.0069435  -0.01885381 -0.02725267 -0.03545553 -0.04197126
 -0.04408781 -0.04456735 -0.04574229 -0.04908141 -0.05272335 -0.06340223]",1D array of the twist values defined along blade span. The twist is defined positive for negative rotations around the z axis (the same as in BeamDyn).
blade.internal_structure_2d_fem.chord,intermediate,m,"[5.         5.         5.00260989 5.2480683  5.68201728 6.23616503
 6.72749243 7.         7.         7.         6.98183684 6.87665127
 6.68776951 6.4039089  6.04770743 5.69841438 5.41172253 5.15989218
 4.90713585 4.65624341 4.39302948 4.10244436 3.84568831 3.62340492
 3.39079802 3.13728849 2.90194672 2.65905396 2.40367374 1.19      ]",1D array of the chord values defined along blade span.
blade.internal_structure_2d_fem.pitch_axis,intermediate,,"[0.5        0.5        0.49663095 0.28721906 0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275     ]","1D array of the chordwise position of the pitch axis (0-LE, 1-TE), defined along blade span."
blade.interp_airfoils.s,intermediate,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]","1D array of the non-dimensional spanwise grid defined along blade axis (0-blade root, 1-blade tip)"
blade.interp_airfoils.pitch_axis,intermediate,,"[0.5        0.5        0.49663095 0.28721906 0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275     ]","1D array of the chordwise position of the pitch axis (0-LE, 1-TE), defined along blade span."
