variables,type,units,values,description
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[ -927.99815941 -1070.12742489 -1170.96499657 -1251.15492825
 -1344.74637369 -1422.65663273 -1490.05546078 -1526.70959183
 -1561.06149957 -1593.43543744 -1387.28433325 -1188.95291972
  -992.62302317]",
towerse.lc:qdyn,intermediate,Pa,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.member.gc.d,intermediate,m,[10.    10.    10.    10.     5.999],
towerse.member.gc.t,intermediate,m,[0.07855218 0.04102938 0.01470281 0.01259863],
towerse.member.s,output,,[0.         0.24475524 0.59440559 0.8041958  1.        ],
towerse.member.height,output,m,[147.96],
towerse.tower_outer_diameter,output,m,[10.    10.    10.    10.     5.999],
towerse.tower_wall_thickness,output,m,[0.07855218 0.04102938 0.01470281 0.01259863],
towerse.member.E,output,Pa,[2.e+11 2.e+11 2.e+11 2.e+11],
towerse.member.G,output,Pa,[7.93e+10 7.93e+10 7.93e+10 7.93e+10],
towerse.member.sigma_y,output,Pa,[3.45e+08 3.45e+08 3.45e+08 3.45e+08],
towerse.member.rho,output,kg/m**3,[7800. 7800. 7800. 7800.],
towerse.member.unit_cost,output,USD/kg,[0.7 0.7 0.7 0.7],
towerse.member.outfitting_factor,output,,[1.07 1.07 1.07 1.07],
towerse.nodes_xyz,output,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
towerse.z_full,output,m,"[  0.          12.07132867  24.14265734  36.21398601  53.45874126
  70.7034965   87.94825175  98.2951049  108.64195804 118.98881119
 128.64587413 138.30293706 147.96      ]",
towerse.tower_s,intermediate,,[0.         0.24475524 0.59440559 0.8041958  1.        ],
towerse.t_full,output,m,"[0.07855218 0.07855218 0.07855218 0.04102938 0.04102938 0.04102938
 0.01470281 0.01470281 0.01470281 0.01259863 0.01259863 0.01259863]",
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
towerse.rho_full,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.outfitting_full,output,,[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07],
towerse.member.unit_cost_full,output,USD/kg,[0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7],
towerse.tower_height,intermediate,m,[147.96],
towerse.section_A,output,m**2,"[2.61979284 2.61979284 2.61979284 1.37354565 1.37354565 1.37354565
 0.49350895 0.49350895 0.49350895 0.39472935 0.33824809 0.28176684]",
towerse.section_Asx,output,m**2,"[1.49194931 1.49194931 1.49194931 0.78087114 0.78087114 0.78087114
 0.28023285 0.28023285 0.28023285 0.22413016 0.19207883 0.16002755]",
towerse.section_Asy,output,m**2,"[1.49194931 1.49194931 1.49194931 0.78087114 0.78087114 0.78087114
 0.28023285 0.28023285 0.28023285 0.22413016 0.19207883 0.16002755]",
towerse.section_Ixx,output,kg*m**2,"[32.23697571 32.23697571 32.23697571 17.02900932 17.02900932 17.02900932
  6.15074859  6.15074859  6.15074859  4.28642261  2.69713755  1.55907547]",
towerse.section_Iyy,output,kg*m**2,"[32.23697571 32.23697571 32.23697571 17.02900932 17.02900932 17.02900932
  6.15074859  6.15074859  6.15074859  4.28642261  2.69713755  1.55907547]",
towerse.section_J0,output,kg*m**2,"[64.47395141 64.47395141 64.47395141 34.05801864 34.05801864 34.05801864
 12.30149718 12.30149718 12.30149718  8.57284521  5.3942751   3.11815095]",
towerse.section_rho,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.post.cylinder_Fz,intermediate,N,"[[-18899251.46291339]
 [-16466931.18046343]
 [-14033529.20251627]
 [-12199607.82228007]
 [-10364222.47916417]
 [ -8527596.75537649]
 [ -8121570.85700241]
 [ -7715181.28847358]
 [ -7308449.96953219]
 [ -7002629.55770936]
 [ -6740463.25916297]
 [ -6521904.15      ]]",
towerse.post.cylinder_Vx,intermediate,N,"[[2912477.95072405]
 [2913368.36843837]
 [2914178.82685655]
 [2914646.34456184]
 [2915898.77976753]
 [2916914.88126054]
 [2913313.62446187]
 [2913547.43704367]
 [2913728.88922381]
 [2913411.37885817]
 [2913293.70072078]
 [2913117.53571748]]",
towerse.post.cylinder_Vy,intermediate,N,"[[-3354.88865179]
 [-3354.38299085]
 [-3353.78493151]
 [-3353.13219089]
 [-3351.45757571]
 [-3349.51571284]
 [-3353.21723467]
 [-3352.34735273]
 [-3351.41862812]
 [-3351.46037428]
 [-3350.81616995]
 [-3349.82053938]]",
towerse.post.cylinder_Mxx,intermediate,N*m,"[[-222000.75165873]
 [-262371.04052197]
 [-302660.4083366 ]
 [-360006.09918676]
 [-417034.15759198]
 [-473809.6190228 ]
 [-507714.16718159]
 [-541300.5314824 ]
 [-574579.80538375]
 [-605313.69511493]
 [-635520.2352703 ]
 [-664796.34329959]]",
towerse.post.cylinder_Myy,intermediate,N*m,"[[ 3.90873601e+08]
 [ 3.55460987e+08]
 [ 3.19949674e+08]
 [ 2.69030147e+08]
 [ 2.17914544e+08]
 [ 1.66736962e+08]
 [ 1.36025044e+08]
 [ 1.05245634e+08]
 [ 7.44280494e+07]
 [ 4.56455110e+07]
 [ 1.68459082e+07]
 [-1.19535913e+07]]",
towerse.post.cylinder_Mzz,intermediate,N*m,"[[6490241.47792128]
 [6490165.52899259]
 [6490089.5364836 ]
 [6490411.33452517]
 [6490302.04330547]
 [6490192.66852699]
 [6490989.50066679]
 [6490922.14307537]
 [6490854.72655278]
 [6491090.66035572]
 [6491269.76889076]
 [6491533.3864915 ]]",
towerse.qdyn,output,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
towerse.hub_height,intermediate,m,[162.96],
towerse.foundation_height,intermediate,m,[15.],
towerse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,output,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
towerse.tower_mass,output,kg,[1490195.92773523],
towerse.tower_center_of_mass,output,m,[47.16259716],
towerse.tower_I_base,output,kg*m**2,"[5.23258800e+09 5.23258800e+09 3.62290783e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
tower_grid.ref_axis,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          51.21398601]
 [  0.           0.         102.94825175]
 [  0.           0.         133.98881119]
 [  0.           0.         162.96      ]]","2D array of the coordinates (x,y,z) of the tower reference axis. The coordinate system is the global coordinate system of OpenFAST: it is placed at tower base with x pointing downwind, y pointing on the side and z pointing vertically upwards. A standard tower configuration will have zero x and y values and positive z values."
fixedse.env.Px,output,N/m,"[    0.             0.             0.         39780.22436066
 40357.70972737 42109.65455506 45095.48338688 49417.69395582
 55228.02852878 62738.3516545  72239.16932548 84130.76656805
 98975.27954542     0.             0.             0.
     0.             0.             0.        ]",
fixedse.env.Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.Pz,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.qdyn,output,N/m**2,"[     0.              0.              0.         311498.54869554
 278134.93961948 245058.54783278 212283.10666939 179832.15784286
 147740.07664219 116053.60352768  84833.98919294  54159.90737295
  24131.35174114      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.wave.U,output,m/s,"[0.         0.         0.         0.70923173 0.71904559 0.74875877
 0.79919357 0.87174575 0.96842316 1.09190133 1.24559745 1.43376502
 1.6616115  0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.wave.W,output,m/s,"[ 0.          0.          0.         -0.         -0.11839305 -0.24006259
 -0.36837577 -0.50688362 -0.65941927 -0.83020411 -1.02396453 -1.24606279
 -1.50264538  0.          0.          0.          0.          0.
  0.        ]",
fixedse.env.wave.V,output,m/s,"[0.         0.         0.         0.70923173 0.7287273  0.78630131
 0.88000629 1.00840054 1.17161308 1.3716732  1.61245663 1.89956696
 2.24028924 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.wave.A,output,m/s**2,"[0.         0.         0.         0.4715592  0.47808431 0.49784022
 0.53137368 0.57961271 0.6438923  0.72599136 0.82818197 0.9532922
 1.10478444 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.wave.p,output,N/m**2,"[     0.              0.              0.         311240.75625003
 277869.9635048  244771.21998735 211955.76760966 179442.68825987
 147259.43188635 115442.57616473  84038.8387714   53106.37027765
  22716.363445        0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.wave.phase_speed,output,m/s,[13.33783849],
fixedse.env.waveLoads.waveLoads_Px,output,N/m,"[    0.             0.             0.         39780.22436066
 40357.70972737 42109.65455506 45095.48338688 49417.69395582
 55228.02852878 62738.3516545  72239.16932548 84130.76656805
 98975.27954542     0.             0.             0.
     0.             0.             0.        ]",
fixedse.env.waveLoads.waveLoads_Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.waveLoads.waveLoads_Pz,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.waveLoads.waveLoads_qdyn,output,N/m**2,"[   0.            0.            0.          257.79244552  264.97611468
  287.32784543  327.33905972  389.46958299  480.64475584  611.02736295
  795.15042154 1053.5370953  1414.98829614    0.            0.
    0.            0.            0.            0.        ]",
fixedse.env.waveLoads.waveLoads_pt,output,N/m**2,"[     0.              0.              0.         311498.54869554
 278134.93961948 245058.54783278 212283.10666939 179832.15784286
 147740.07664219 116053.60352768  84833.98919294  54159.90737295
  24131.35174114      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.waveLoads.waveLoads_z,output,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.waveLoads.waveLoads_beta,output,deg,[0.],
fixedse.env.wind.U,output,m/s,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_Px,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_Pz,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_qdyn,output,N/m**2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.windLoads.windLoads_z,output,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.windLoads.windLoads_beta,output,deg,[0.],
fixedse.g2e.Px,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.Py,output,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.Pz,output,N/m,"[     0.              0.              0.         -39780.22436066
 -40357.70972737 -42109.65455506 -45095.48338688 -49417.69395582
 -55228.02852878 -62738.3516545  -72239.16932548 -84130.76656805
 -98975.27954542      0.              0.              0.
      0.              0.              0.        ]",
fixedse.g2e.qdyn,output,Pa,"[     0.              0.              0.         311498.54869554
 278134.93961948 245058.54783278 212283.10666939 179832.15784286
 147740.07664219 116053.60352768  84833.98919294  54159.90737295
  24131.35174114      0.              0.              0.
      0.              0.              0.        ]",
fixedse.constr_d_to_t,output,,"[161.33543158  77.49985436  82.88915321  89.29860568  96.73885211
 103.35344957]",
fixedse.constr_taper,output,,[1. 1. 1. 1. 1. 1.],
fixedse.slope,output,,[1. 1. 1. 1. 1. 1.],
fixedse.thickness_slope,output,,[2.08175142 0.93498186 0.9282245  0.92308937 0.93600023],
fixedse.member.nu_full,output,,"[0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405]",
fixedse.member.nodes_r,output,m,[5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5. 5.],
fixedse.member.center_of_buoyancy,output,m,[  0.   0. -30.],
fixedse.member.displacement,output,m**3,[4712.38898038],
fixedse.member.buoyancy_force,output,N,[47366522.46576618],
fixedse.member.idx_cb,output,,[3.],
fixedse.member.Awater,output,m**2,[78.53981634],
fixedse.member.Iwaterx,output,m**4,[490.87385212],
fixedse.member.Iwatery,output,m**4,[490.87385212],
fixedse.member.added_mass,output,kg,"[4.83019870e+06 4.83019870e+06 1.70833333e+05 1.44913279e+09
 1.44913279e+09 0.00000000e+00]",
fixedse.member.waterline_centroid,output,m,[0. 0.],
fixedse.member.z_dim,output,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.member.d_eff,output,m,"[10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10.]",
fixedse.monopile_section_height,output,m,[30. 10. 10. 10. 10.  5.],
fixedse.member.sigma_ult,output,Pa,[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08],
fixedse.member.wohler_exp,output,,[3. 3. 3. 3. 3. 3.],
fixedse.member.wohler_A,output,,"[3.55346484e+10 3.55346484e+10 3.55346484e+10 3.55346484e+10
 3.55346484e+10 3.55346484e+10]",
fixedse.member.ballast_density,output,kg/m**3,[],
fixedse.member.ballast_unit_cost,output,USD/kg,[],
fixedse.z_param,output,m,[-60. -30. -20. -10.   0.  10.  15.],
fixedse.member.sec_loc,output,,[0.         0.34782609 0.52173913 0.69565217 0.86956522 1.        ],normalized sectional location
fixedse.member.str_tw,output,deg,[0. 0. 0. 0. 0. 0.],structural twist of section
fixedse.member.tw_iner,output,deg,[0. 0. 0. 0. 0. 0.],inertial twist of section
fixedse.member.mass_den,output,kg/m,"[16150.95651599 33395.43375689 31250.66241361 29033.05542193
 26823.44839374 25123.53717867]",sectional mass per unit length
fixedse.member.foreaft_iner,output,kg*m,"[199399.77052509 406809.18451854 381321.55369444 354876.13219403
 328432.83861672 308025.92177882]",sectional fore-aft intertia per unit length about the Y_G inertia axis
fixedse.member.sideside_iner,output,kg*m,"[199399.77052509 406809.18451854 381321.55369444 354876.13219403
 328432.83861672 308025.92177882]",sectional side-side intertia per unit length about the Y_G inertia axis
fixedse.member.foreaft_stff,output,N*m**2,"[4.77833143e+12 9.74860255e+12 9.13782779e+12 8.50410094e+12
 7.87042508e+12 7.38140239e+12]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
fixedse.member.sideside_stff,output,N*m**2,"[4.77833143e+12 9.74860255e+12 9.13782779e+12 8.50410094e+12
 7.87042508e+12 7.38140239e+12]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
fixedse.member.tor_stff,output,N*m**2,"[3.78921682e+12 7.73064182e+12 7.24629744e+12 6.74375204e+12
 6.24124709e+12 5.85345210e+12]",sectional torsional stiffness
fixedse.member.axial_stff,output,N,"[3.87034664e+11 8.00273994e+11 7.48877604e+11 6.95735812e+11
 6.42785727e+11 6.02049777e+11]",sectional axial stiffness
fixedse.member.cg_offst,output,m,[0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
fixedse.member.sc_offst,output,m,[0. 0. 0. 0. 0. 0.],offset from the sectional shear center
fixedse.member.tc_offst,output,m,[0. 0. 0. 0. 0. 0.],offset from the sectional tension center
fixedse.member.axial_load2stress,output,m**2,"[[0.         0.         0.51674958 0.20927807 0.20927807 0.        ]
 [0.         0.         0.24991441 0.1025788  0.1025788  0.        ]
 [0.         0.         0.26706634 0.1094352  0.1094352  0.        ]
 [0.         0.         0.28746544 0.11759033 0.11759033 0.        ]
 [0.         0.         0.31114568 0.12705794 0.12705794 0.        ]
 [0.         0.         0.33219845 0.13547561 0.13547561 0.        ]]",
fixedse.member.shear_load2stress,output,m**2,"[[0.84867965 0.84867965 0.         0.         0.         0.10463904]
 [0.40914035 0.40914035 0.         0.         0.         0.0512894 ]
 [0.43739856 0.43739856 0.         0.         0.         0.0547176 ]
 [0.47100494 0.47100494 0.         0.         0.         0.05879516]
 [0.51001504 0.51001504 0.         0.         0.         0.06352897]
 [0.54469546 0.54469546 0.         0.         0.         0.06773781]]",
fixedse.member.labor_hours,output,h,[1184.38706999],
fixedse.member.shell_cost,output,USD,[4359026.7610938],
fixedse.member.shell_mass,output,kg,[1815172.38123471],
fixedse.member.shell_z_cg,output,m,[41.61028191],
fixedse.member.shell_I_base,output,kg*m**2,"[3.89163728e+09 3.89163728e+09 4.44730396e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
fixedse.member.section_D,output,m,[10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.],
fixedse.member.section_t,output,m,"[0.06632145 0.06632145 0.06632145 0.13806478 0.13806478 0.13806478
 0.12908806 0.12908806 0.12908806 0.1198227  0.1198227  0.1198227
 0.11060706 0.11060706 0.11060706 0.10352823 0.10352823 0.10352823]",
fixedse.member.section_sigma_y,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08]",
fixedse.monopile_mass,output,kg,[1915172.38123471],
fixedse.monopile_cost,output,USD,[4859026.7610938],
fixedse.monopile_z_cg,output,m,[43.35371338],
fixedse.monopile_I_base,output,kg*m**2,"[4.45538728e+09 4.45538728e+09 4.69730396e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
fixedse.structural_mass,output,kg,[3405368.30896994],
fixedse.structural_cost,output,USD,[8759805.65974281],
fixedse.monopile.section_L,output,m,"[10.         10.         10.          3.33333333  3.33333333  3.33333333
  3.33333333  3.33333333  3.33333333  3.33333333  3.33333333  3.33333333
  3.33333333  3.33333333  3.33333333  1.66666667  1.66666667  1.66666667
 12.07132867 12.07132867 12.07132867 17.24475524 17.24475524 17.24475524
 10.34685315 10.34685315 10.34685315  9.65706294  9.65706294  9.65706294]",
fixedse.f1,output,Hz,[0.22],
fixedse.f2,output,Hz,[0.22127109],
fixedse.structural_frequencies,output,Hz,[0.22       0.22127109 0.94951159 0.96882884 1.03788984 1.7974201 ],
fixedse.fore_aft_freqs,output,Hz,[0.22127109 1.03788984 1.98775221],
fixedse.side_side_freqs,output,Hz,[0.22       0.94951159 1.7974201 ],
fixedse.torsion_freqs,output,Hz,[4.31841742 0.         0.        ],
fixedse.fore_aft_modes,output,,"[[ 1.01382713 -0.20472609 -0.13027061  0.88589247 -0.5647229 ]
 [-2.76579546  3.20189579 -0.68105718  2.14713435 -0.9021775 ]
 [-5.11905461  9.90059761  5.96686036 -3.73803523 -6.01036813]]",
fixedse.side_side_modes,output,,"[[ 1.00513977 -0.19971145 -0.12816236  0.87388321 -0.55114917]
 [-2.78100064  3.01055478 -0.56662497  1.36770415 -0.03063331]
 [-4.34038345  7.76419104  2.46764289  1.87730619 -6.76875667]]",
fixedse.torsion_modes,output,,"[[ -2.49936379  15.59297011 -43.70719288  56.29989684 -24.68631027]
 [  0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.        ]]",
fixedse.tower_fore_aft_modes,output,,"[[  0.73641897   1.41403853  -3.56271822   4.15061364  -1.73835292]
 [ -0.31705003   2.91032887  -5.98202392   7.39462625  -3.00588116]
 [  1.9236584   -1.26638628   9.32131239 -11.30387221   2.3252877 ]]",
fixedse.tower_side_side_modes,output,,"[[ 0.72504892  1.43345905 -3.60865214  4.20137016 -1.75122599]
 [-0.42081094  3.13473473 -6.720002    8.14845073 -3.14237251]
 [ 1.19736117 -0.07173976  4.73882247 -5.12690343  0.26245955]]",
fixedse.tower_torsion_modes,output,,"[[ -3.5748169   28.7247902  -78.5519448   93.4846216  -39.08265009]
 [  0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.        ]]",
fixedse.monopile.monopile_deflection,output,m,"[[1.64960928e-04]
 [4.87202112e-04]
 [2.61347922e-04]
 [4.78275505e-03]
 [8.62676690e-03]
 [1.30315337e-02]
 [1.79865381e-02]
 [2.35026946e-02]
 [2.95833892e-02]
 [3.62173581e-02]
 [4.34175882e-02]
 [5.11880902e-02]
 [5.95167271e-02]
 [6.84180643e-02]
 [7.78962437e-02]
 [8.79381427e-02]
 [9.31730928e-02]
 [9.85530580e-02]
 [1.04076287e-01]
 [1.49062824e-01]
 [2.02327108e-01]
 [2.63051621e-01]
 [3.67219953e-01]
 [4.92542457e-01]
 [6.34500089e-01]
 [7.30246044e-01]
 [8.35381141e-01]
 [9.47207861e-01]
 [1.05616011e+00]
 [1.16746472e+00]
 [1.27667789e+00]]",
fixedse.monopile.top_deflection,output,m,[1.27667789],
fixedse.monopile.monopile_Fz,output,N,"[[-40595925.8203977 ]
 [-39012109.71981932]
 [-37231381.52467995]
 [-36007531.81904148]
 [-34779838.55447447]
 [-33544327.96384821]
 [-32366866.9606711 ]
 [-31172687.2682819 ]
 [-29956528.49339781]
 [-28784789.87921143]
 [-27577753.79522228]
 [-26326603.13140225]
 [-25286495.35867862]
 [-24409696.79765832]
 [-23532898.2366378 ]
 [-23122282.08862558]
 [-22711665.9406129 ]
 [-22301049.79260117]]",
fixedse.monopile.monopile_Vx,output,N,"[[ -3664033.65603248]
 [-11452659.77341689]
 [-14003439.93453205]
 [  2912682.48558578]
 [  2912787.65468907]
 [  2912894.38571163]
 [  2912949.83247103]
 [  2913064.13610781]
 [  2913184.29208716]
 [  2913238.56689454]
 [  2913378.58229418]
 [  2913532.9641468 ]
 [  2913439.12028105]
 [  2913222.7985721 ]
 [  2913296.93886659]
 [  2912621.09650994]
 [  2912638.96018578]
 [  2912656.60806975]]",
fixedse.monopile.monopile_Vy,output,N,"[[ -394.87677519]
 [-1520.55161755]
 [-3249.1938926 ]
 [-3355.02303115]
 [-3355.00843338]
 [-3354.99128885]
 [-3354.97732665]
 [-3354.95418804]
 [-3354.92752701]
 [-3354.90708966]
 [-3354.87113215]
 [-3354.82917506]
 [-3354.82580965]
 [-3354.84553662]
 [-3354.81339107]
 [-3354.9411086 ]
 [-3354.9323592 ]
 [-3354.92336871]]",
fixedse.monopile.monopile_Mxx,output,N*m,"[[  -1931.9806741 ]
 [ -16319.87893015]
 [ -55266.74981741]
 [ -73668.44662003]
 [ -84838.85763551]
 [ -96006.5743587 ]
 [-107171.43833735]
 [-118333.01700176]
 [-129491.21523414]
 [-140645.9679927 ]
 [-151796.90444597]
 [-162944.09782121]
 [-174087.63137218]
 [-185226.93690504]
 [-196361.81370254]
 [-201927.86004605]
 [-207492.7212297 ]
 [-213056.40310156]]",
fixedse.monopile.monopile_Myy,output,N*m,"[[3.23552531e+07]
 [1.97455298e+08]
 [4.54322464e+08]
 [5.26357248e+08]
 [5.16492055e+08]
 [5.06613133e+08]
 [4.96721510e+08]
 [4.86818109e+08]
 [4.76904723e+08]
 [4.66982442e+08]
 [4.57052183e+08]
 [4.47115911e+08]
 [4.37174979e+08]
 [4.27228716e+08]
 [4.17277008e+08]
 [4.12300503e+08]
 [4.07322812e+08]
 [4.02344077e+08]]",
fixedse.monopile.monopile_Mzz,output,N*m,"[[ 978647.01766734]
 [2182614.46796112]
 [3889113.84557828]
 [6490286.82717214]
 [6490263.42951658]
 [6490239.95854907]
 [6490260.35127152]
 [6490236.29573249]
 [6490211.89881266]
 [6490233.79927208]
 [6490208.03237657]
 [6490181.48949266]
 [6490201.66603713]
 [6490176.90985925]
 [6490156.04084061]
 [6490173.0704004 ]
 [6490162.63588637]
 [6490152.20140568]]",
fixedse.monopile.mudline_F,output,N,"[[ 2.91268249e+06]
 [-3.35502303e+03]
 [-3.72313815e+07]]",
fixedse.monopile.mudline_M,output,N*m,"[[-6.24955620e+04]
 [ 5.36206953e+08]
 [ 6.49028683e+06]]",
